,cnpj
17508,71188940000102
17509,71214563000120
17510,71228647000113
17511,71242713000100
17512,71250161000181
17513,71250369000109
17514,31705066000100
17515,71286561000147
17516,71293716000172
17517,31705352000176
17518,31705825000135
17519,70216155000145
17520,70323019000154
17521,39680863000192
17522,70929492000180
17523,70939574000296
17524,70939574000377
17525,70939574000962
17526,70981923000157
17527,43319087000177
17528,31709177000195
17529,31709602000146
17530,31709638000200
17531,43320892000110
17532,10354090000172
17533,71071013000108
17534,71079537000137
17535,43327183000167
17536,31700118000156
17537,29602000171
17538,31701591000158
17539,31716570000106
17540,3449745000120
17541,3449994000116
17542,3450846000111
17543,31717801000104
17544,3452776000130
17545,3454056000104
17546,43339907000192
17547,3457362000102
17548,3460315000100
17549,31722255000191
17550,31722388000168
17551,39683318000150
17552,3470548000193
17553,41424277000129
17554,3471146000103
17555,43333668000163
17556,3471490000100
17557,43334349000172
17558,39684068000172
17559,3473608000121
17560,43335250000195
17561,31710928000193
17562,3474508000110
17563,43336321000174
17564,31712922000155
17565,31713139000106
17566,43338530000157
17567,43339972000118
17568,31715709000105
17569,31715798000181
17570,19228431000138
17571,31727927000151
17572,39689335000102
17573,71530729000118
17574,31730034000165
17575,43341118000196
17576,71598759000166
17577,43341335000186
17578,47003009000110
17579,39686750000102
17580,71650311000225
17581,43344481000165
17582,31733484000101
17583,71695209000165
17584,71717110000540
17585,19228149000150
17586,31734488000104
17587,49569000141
17588,43346499000104
17589,43346745000110
17590,10355035000105
17591,31735427000161
17592,71812275000178
17593,71843064000100
17594,32836744000137
17595,71890719000193
17596,71893457000110
17597,71903348000137
17598,71926836000160
17599,19228396000157
17600,71431001000139
17601,58730000143
17602,58730000224
17603,39694094000181
17604,58871000166
17605,39694219000173
17606,43352873000176
17607,43353712000105
17608,43354060000115
17609,31744087000135
17610,31744333000159
17611,31744616000109
17612,60228000177
17613,39691392000118
17614,23486266000191
17615,31747051000105
17616,23486556000135
17617,39691656000133
17618,56621000197
17619,2101992000179
17620,23488876000124
17621,31749309000102
17622,43349037000132
17623,56433964000188
17624,39693252000189
17625,31737891000197
17626,57015976000155
17627,39693836000154
17628,31739978000101
17629,39693882000153
17630,43351887000175
17631,31753704000169
17632,63731000186
17633,23499707000190
17634,23499735000107
17635,24743273000194
17636,31755475000111
17637,31755702000109
17638,23426080000147
17639,19206534000105
17640,24663455000155
17641,24664390000162
17642,24664774000185
17643,24665529000192
17644,19207284000110
17645,61351000293
17646,72151939000168
17647,72169634000183
17648,39698190000106
17649,12752759000100
17650,72183577000197
17651,72186869000183
17652,72193352000111
17653,31759213000125
17654,39698633000150
17655,31759375000163
17656,72233356000186
17657,72237548000160
17658,31760121000165
17659,31760403000162
17660,72259948000177
17661,72264245000137
17662,72266679000176
17663,43355268000159
17664,31750583000100
17665,72318967000127
17666,31751889000172
17667,31752484000159
17668,31752513000182
17669,72355399000134
17670,72363583000126
17671,31752920000190
17672,31768248000120
17673,72443013000146
17674,72452030000140
17675,72468309000111
17676,31770436000193
17677,72482839000114
17678,43358182000180
17679,31771347000161
17680,43359567000161
17681,31772197000100
17682,31772299000126
17683,2138618000148
17684,43361165000100
17685,10355703000196
17686,31762100000189
17687,43362374000160
17688,31762592000102
17689,43363087000174
17690,31762885000190
17691,72050669000107
17692,43363544000120
17693,2143435000110
17694,2143535000147
17695,19201363000113
17696,31764649000102
17697,43366111000129
17698,43366265000110
17699,31765659000162
17700,31765958000105
17701,39702804000178
17702,43368084000123
17703,43369372000100
17704,43369670000192
17705,31784534000180
17706,72687965000105
17707,72703507000112
17708,72733272000101
17709,72776768000162
17710,31774146000118
17711,72806706000156
17712,31774790000196
17713,72850803000146
17714,72860570000162
17715,72862709000107
17716,72864424000105
17717,23156776000109
17718,72907306000137
17719,43376481000147
17720,31776463000173
17721,31777128000190
17722,24738552000160
17723,24731504000140
17724,23159075000115
17725,31778586000143
17726,68043000109
17727,24733690000156
17728,23149890000101
17729,24735330000193
17730,24736511000134
17731,23505533000120
17732,2169015000103
17733,72584089000191
17734,31783459000132
17735,2169747000101
17736,31783708000190
17737,31783908000142
17738,72637143000110
17739,69673000106
17740,31786504000102
17741,31787180000127
17742,43379987000100
17743,39708740000112
17744,31788717000173
17745,43370224000106
17746,43370241000135
17747,43370315000133
17748,31789614000128
17749,43371131000198
17750,31789904000171
17751,19282276000138
17752,31790298000104
17753,31790604000102
17754,73182727000100
17755,31792602000152
17756,31792921000168
17757,43373546000109
17758,73213381000160
17759,43373959000185
17760,31793926000105
17761,31794041000120
17762,43374118000192
17763,73222200000162
17764,31794302000102
17765,73791000180
17766,73862000144
17767,73912000193
17768,24741089000105
17769,74161000120
17770,43375246000150
17771,31796214000140
17772,74696000109
17773,74904000161
17774,43376545000100
17775,31797847000172
17776,75467000109
17777,43377311000187
17778,43377468000102
17779,31800203000196
17780,24762290000179
17781,24743711000114
17782,24744024000113
17783,73235178000195
17784,73239063000179
17785,73241572000136
17786,31802605000120
17787,31802757000122
17788,73307647000134
17789,43380665000180
17790,73323685000180
17791,39711562000189
17792,43381100000118
17793,24678595000105
17794,68501782000186
17795,39642164000158
17796,41378270000118
17797,41378582000121
17798,39644426000113
17799,32254375000174
17800,19209471000132
17801,24746556000190
17802,24747811000119
17803,24747972000102
17804,39713674000179
17805,31807390000130
17806,24749877000148
17807,43384325000128
17808,24751293000107
17809,24751766000176
17810,41447309000101
17811,31808582000160
17812,31808595000130
17813,43386182000193
17814,31799128000190
17815,31799243000165
17816,62235726000160
17817,31799887000153
17818,31809103000120
17819,43383340000151
17820,41450212000158
17821,73439945000188
17822,73497315000160
17823,39717026000190
17824,73529562000109
17825,31812556000106
17826,73567422000117
17827,73575573000117
17828,73583353000135
17829,39717791000100
17830,73633422000178
17831,73635187000173
17832,24758564000156
17833,65901464000114
17834,13024824000143
17835,69067304000172
17836,24772950000100
17837,69897247000159
17838,70059746000156
17839,77513000109
17840,24774856000182
17841,73941825000184
17842,31817059000109
17843,24754211000188
17844,24754309000135
17845,24755160000109
17846,24764166000142
17847,24764398000109
17848,43386371000166
17849,43386567000150
17850,31819823000177
17851,31820017000119
17852,73702714000115
17853,31820946000128
17854,31821219000185
17855,39723706000117
17856,73767238000110
17857,43388542000196
17858,43389662000108
17859,43390183000101
17860,31825047000118
17861,39726031000160
17862,31825711000129
17863,43391152000175
17864,43391402000177
17865,19203805000160
17866,73943961000103
17867,31827840000156
17868,31827904000119
17869,31827916000143
17870,43309951000150
17871,31669764000106
17872,23780000195
17873,31670187000164
17874,43310904000126
17875,31832034000176
17876,31832244000164
17877,74039041000128
17878,31832458000130
17879,74061201000135
17880,78852000100
17881,31835326000162
17882,31835339000131
17883,31835365000160
17884,43395183000102
17885,74122797000136
17886,74130311000101
17887,31836818000172
17888,31837084000146
17889,43396387000150
17890,31837425000183
17891,24767171000109
17892,2264066000114
17893,31838518000122
17894,24769208000138
17895,24769459000112
17896,24771196000186
17897,24772706000130
17898,24772938000198
17899,19228867000127
17900,39731920000115
17901,31840588000115
17902,24775726000164
17903,72929698000135
17904,31829638000163
17905,31829910000105
17906,31849812000130
17907,74533910000338
17908,74549049000134
17909,74564774000181
17910,74588765000120
17911,74589060000128
17912,74600131000146
17913,80521000104
17914,74658758000158
17915,31852578000108
17916,31852745000293
17917,43395841000158
17918,74262544000168
17919,43398920000112
17920,74298555000106
17921,39733567000102
17922,43400454000162
17923,74387895000103
17924,43402509000173
17925,43403486000111
17926,43404009000170
17927,43404080000153
17928,74452319000194
17929,43404662000130
17930,74477514000179
17931,24781751000150
17932,31858444000196
17933,31858596000199
17934,31858698000104
17935,75490110000188
17936,31860581000165
17937,31860689000158
17938,31860795000131
17939,31860949000195
17940,80834000154
17941,31862347000177
17942,80815962000138
17943,31862773000100
17944,75016014000100
17945,75025866000156
17946,75025932000198
17947,75028035000138
17948,74698531000136
17949,74719949000182
17950,74721796000108
17951,74730086000144
17952,74854944000162
17953,39738639000104
17954,31864159000188
17955,31864375000123
17956,31864565000140
17957,81453000190
17958,3248734000182
17959,31855193000196
17960,31855386000147
17961,31855833000168
17962,31855924000101
17963,31868452000113
17964,75104091000104
17965,75104232000199
17966,39746827000184
17967,82076000103
17968,43410483000105
17969,75144188000140
17970,75146340000124
17971,75150276000155
17972,31869229000190
17973,75181487000155
17974,31870171000103
17975,2114748000140
17976,61351000374
17977,72102460000131
17978,72108319000146
17979,31872482000101
17980,75367235000115
17981,75399725000101
17982,75400846000118
17983,75419028000167
17984,75452250000161
17985,75489336000169
17986,31873719000160
17987,41459064000132
17988,75528026000106
17989,75559708000186
17990,75562421000105
17991,75577841000165
17992,75579615000113
17993,75580142000174
17994,75596064000104
17995,31875146000104
17996,39745368000114
17997,75685180000191
17998,75708651000130
17999,75717942000194
18000,75765834000197
18001,31865948000133
18002,75801324000209
18003,75803676000112
18004,75804286000167
18005,75816355000152
18006,31875663000183
18007,31867001000161
18008,75038372000106
18009,43408857000158
18010,43408997000126
18011,31875965000151
18012,24796004000196
18013,24797748000397
18014,24798054000102
18015,39755811000138
18016,43412920000120
18017,24800390000142
18018,43412985000175
18019,24801105000108
18020,18988203000101
18021,88318928000160
18022,43414512000107
18023,38936985000134
18024,39749895000105
18025,43415189000196
18026,24783451000100
18027,43415349000105
18028,3255061000198
18029,79644001000129
18030,24786332000101
18031,3419021000134
18032,24788183000110
18033,43417010000130
18034,24792262000102
18035,39754009000123
18036,31878715000175
18037,941906000100
18038,8584326000115
18039,82107384000100
18040,8585286000126
18041,8587455000167
18042,82919507000108
18043,31877970000101
18044,39759094000112
18045,19016945000120
18046,932758000168
18047,19018210000135
18048,85047000103
18049,3260471000127
18050,31878351000123
18051,31878464000129
18052,85455000157
18053,31878505000187
18054,8579870000179
18055,31878671000183
18056,8581347000187
18057,85753000147
18058,39769398000160
18059,24811789000129
18060,24812664000113
18061,75879585000160
18062,75917575000172
18063,76039809000199
18064,76050806000156
18065,76069277000132
18066,19033024000175
18067,19033756000165
18068,76105394000104
18069,76106715000195
18070,76199587000171
18071,76380443000117
18072,76408459000190
18073,76453273000153
18074,41474542000183
18075,19039021000149
18076,8593004000132
18077,8593813000144
18078,84838598000182
18079,85333086000127
18080,945209000128
18081,24822875000137
18082,19042772000114
18083,24816904000158
18084,31880034000141
18085,88344000102
18086,39768279000193
18087,24803423000108
18088,39768391000124
18089,76505544000177
18090,76531607000160
18091,76533660000108
18092,76541804000160
18093,76547207000142
18094,19340203000155
18095,76570290000170
18096,23511403000109
18097,89786000165
18098,90182000139
18099,76763267000283
18100,39778163000135
18101,967863000132
18102,91184000142
18103,91622000172
18104,24827689000190
18105,88245907000161
18106,41489065000120
